Fecha,Hora,Epicentro,Latitud,Longitud,Profundidad,Mag,Máxima intensidad sísmica
1965-10-26,07:34:26,Cerca de: Kunashiri Island,43.8,145.63333333333333,157 km,6.8,Intensidad sísmica 4
1965-09-18,01:21:19,Frente a la costa de Ibaraki,36.28,141.36333333333332,31 km,6.6,Intensidad sísmica 4
1965-08-03,17:30:41,Cerca de Niijima y Kozushima,34.285,139.3,20 km,5.0,Intensidad sísmica 4
1965-07-12,01:15:18,Ibaraki meridional,36.20333333333333,140.07333333333332,61 km,4.9,Intensidad sísmica 4
1965-04-20,08:41:59,Chubu Shizuoka,34.92333333333333,138.315,26 km,6.1,Intensidad sísmica 4
1965-04-06,14:31:59,Ibaraki meridional,36.10166666666667,139.94666666666666,59 km,5.5,Intensidad sísmica 4
1965-03-17,01:46:14,Frente a la costa oriental de la prefectura de Aomori,40.75666666666667,143.13833333333332,56 km,6.4,Intensidad sísmica 4
1965-03-06,01:21:50,"Lingnan, Fukui",35.55166666666666,135.94333333333333,14 km,4.7,Intensidad sísmica 4
1965-02-20,11:19:02,Cerca de: Izu Oshima,34.76166666666666,139.14499999999998,0 km,4.7,Intensidad sísmica 4
1965-01-27,08:47:36,Saitama meridional,36.06,139.765,89 km,5.4,Intensidad sísmica 4
1965-01-13,17:40:56,Prefectura de Miyagi del Norte,38.705000000000005,141.15,15 km,5.2,Intensidad sísmica 4
1965-01-06,05:46:08,Cerca de: Izu Oshima,34.75333333333333,139.30166666666668,2 km,5.1,Intensidad sísmica 4
1965-01-06,05:45:14,Cerca de: Izu Oshima,34.63666666666666,139.2433333333333,0 km,5.1,Intensidad sísmica 4
1964-12-26,02:01:29,Cerca de: Izu Oshima,34.656666666666666,139.30666666666667,13 km,5.5,Intensidad sísmica 4
1964-12-25,22:50:37,Cerca de: Izu Oshima,34.73166666666667,139.33833333333334,13 km,5.3,Intensidad sísmica 4
1964-12-11,00:11:04,Frente a la costa de Akita,40.431666666666665,138.99499999999998,57 km,6.3,Intensidad sísmica 4
1964-12-09,02:49:42,Cerca de: Izu Oshima,34.57333333333334,139.305,3 km,5.8,Intensidad sísmica 4
1964-11-27,22:47:39,Cerca de Sado,38.01166666666666,138.29166666666666,45 km,5.8,Intensidad sísmica 4
1964-07-12,10:45:28,"Frente a la costa de Shimoetsu, Niigata",38.54666666666667,139.36166666666665,37 km,6.0,Intensidad sísmica 4
1964-06-23,10:26:39,Frente a la costa sureste de la península de Nemuro,43.08166666666667,146.15,62 km,6.8,Intensidad sísmica 4
1964-06-19,19:05:36,Frente a la costa de Yamagata,38.79333333333333,139.51,23 km,5.5,Intensidad sísmica 4
1964-06-16,13:01:40,"Frente a la costa de Shimoetsu, Niigata",38.37,139.21166666666664,34 km,7.5,Intensidad sísmica 5
1964-05-31,09:40:38,Frente a la costa oriental de Hokkaido,43.27333333333333,146.97333333333333,43 km,6.7,Intensidad sísmica 4
1964-05-30,23:30:45,Frente a la costa de Ibaraki,36.22,141.21166666666664,46 km,6.2,Intensidad sísmica 4
1964-05-07,16:58:08,Frente a la costa de Akita,40.39666666666667,138.66833333333332,24 km,6.9,Intensidad sísmica 4
1964-05-03,10:54:35,Frente a la costa de Iwate,40.07166666666667,141.99499999999998,35 km,5.0,Intensidad sísmica 4
1964-02-05,20:30:15,Frente a la costa de Ibaraki,36.38666666666666,141.06166666666667,45 km,6.0,Intensidad sísmica 4
1964-01-16,06:36:06,Cerca de Torishima,29.385,141.07999999999998,67 km,6.2,Intensidad sísmica 4
1963-11-13,14:01:35,Cerca de Niijima y Kozushima,34.25833333333333,139.2133333333333,9 km,4.7,Intensidad sísmica 4
1963-10-13,14:17:50,Frente a la costa sureste de la isla de Etorofu,44.04833333333333,149.825,0 km,8.1,Intensidad sísmica 4
1963-10-04,08:24:34,Hyuganada,32.15333333333333,132.13,1 km,6.3,Intensidad sísmica 4
1963-08-17,20:12:41,Cerca de: Tanegashima,30.366666666666667,131.29,57 km,6.3,Intensidad sísmica 4
1963-08-15,15:11:32,Frente a la costa de Fukushima,37.67833333333333,141.855,47 km,6.6,Intensidad sísmica 4
1963-05-08,19:22:09,Frente a la costa de Ibaraki,36.41666666666666,141.17333333333332,42 km,6.1,Intensidad sísmica 4
1963-03-27,15:49:23,Bahía de Wakasa,35.75333333333333,135.78833333333333,7 km,5.2,Intensidad sísmica 4
1963-03-27,06:34:39,Bahía de Wakasa,35.815,135.79166666666666,14 km,6.9,Intensidad sísmica 5
1963-02-26,02:11:01,Cerca de Isla Iriomote,24.4,123.4,33 km,5.3,Intensidad sísmica 4
1962-12-28,03:18:45,Parte costera norte de la prefectura de Iwate,39.63166666666667,141.81166666666667,51 km,5.9,Intensidad sísmica 4
1962-12-21,18:33:19,Fuera de Urakawa,42.05166666666666,142.46666666666667,72 km,6.1,Intensidad sísmica 4
1962-11-14,16:48:04,Frente a la costa oriental de Chiba,35.77833333333333,140.95499999999998,39 km,5.7,Intensidad sísmica 4
1962-11-09,18:21:34,Noreste de Chiba,35.92333333333333,140.52333333333334,62 km,5.4,Intensidad sísmica 4
1962-10-06,14:39:07,Cerca de: Isla de Okinawa,26.95833333333333,129.22,不明,6.4,Intensidad sísmica 4
1962-09-02,17:23:28,Cerca de Niijima y Kozushima,34.31666666666667,139.19166666666666,3 km,4.4,Intensidad sísmica 4
1962-08-30,22:46:09,Cerca de: Miyakejima,34.16,139.38833333333332,20 km,5.2,Intensidad sísmica 5
1962-08-30,07:36:52,Cerca de: Miyakejima,34.125,139.335,18 km,5.8,Intensidad sísmica 4
1962-08-30,05:20:18,Cerca de: Miyakejima,34.105000000000004,139.405,16 km,5.2,Intensidad sísmica 4
1962-08-30,04:36:33,Cerca de: Miyakejima,34.125,139.50333333333333,34 km,4.7,Intensidad sísmica 4
1962-08-30,02:39:02,Cerca de: Miyakejima,34.13166666666667,139.505,23 km,5.1,Intensidad sísmica 4
1962-08-30,00:14:22,Cerca de: Miyakejima,34.11666666666667,139.48,25 km,4.7,Intensidad sísmica 4
1962-08-28,20:16:21,Cerca de: Miyakejima,34.1,139.44333333333333,20 km,4.9,Intensidad sísmica 4
1962-08-28,17:13:08,Cerca de: Miyakejima,34.17333333333333,139.4283333333333,不明,5.3,Intensidad sísmica 4
1962-08-28,09:29:22,Cerca de: Miyakejima,34.08166666666667,139.47166666666666,21 km,5.1,Intensidad sísmica 4
1962-08-28,09:13:15,Cerca de: Miyakejima,34.06166666666666,139.53666666666666,22 km,4.9,Intensidad sísmica 4
1962-08-27,07:35:10,Cerca de: Miyakejima,34.19,139.38833333333332,25 km,5.2,Intensidad sísmica 4
1962-08-26,16:20:30,Cerca de: Miyakejima,34.17666666666666,139.38833333333332,5 km,4.0,Intensidad sísmica 4
1962-08-26,15:48:55,Cerca de: Miyakejima,34.12,139.405,33 km,5.9,Intensidad sísmica 5
1962-07-18,02:20:24,Apagado Kushiro,42.72,145.085,40 km,5.9,Intensidad sísmica 4
1962-07-15,15:47:23,Interior sur de la prefectura de Iwate,39.501666666666665,141.30666666666667,94 km,5.6,Intensidad sísmica 4
1962-06-03,02:15:15,Frente a la costa sureste de la isla de Tanegashima,29.808333333333334,130.85333333333332,37 km,5.5,Intensidad sísmica 4
1962-05-05,20:11:44,Cerca de: Miyakejima,34.10666666666667,139.35833333333332,10 km,5.8,Intensidad sísmica 4
1962-04-30,11:26:24,Prefectura de Miyagi del Norte,38.74,141.13833333333332,19 km,6.5,Intensidad sísmica 4
1962-04-23,14:58:13,Apagado Tokachi,42.461666666666666,143.76666666666668,69 km,7.1,Intensidad sísmica 5
1962-04-12,09:52:40,Apagado Sanriku,38.00833333333333,142.75833333333333,32 km,6.8,Intensidad sísmica 4
1962-02-21,01:05:45,Región de Kushiro en el centro sur,43.02333333333333,144.9633333333333,59 km,6.2,Intensidad sísmica 4
1962-02-06,07:55:53,Saitama meridional,35.861666666666665,139.30333333333334,127 km,5.7,Intensidad sísmica 4
1962-01-04,13:35:41,Frente a la costa sur de la prefectura de Wakayama,33.65,135.3,45 km,6.4,Intensidad sísmica 4
1961-12-02,06:13:03,Frente a la costa noroeste de la isla de Miyako,26.363333333333333,125.005,258 km,6.2,Intensidad sísmica 4
1961-11-27,14:57:12,Frente a la costa oriental de la península de Osumi,31.301666666666662,131.17666666666665,111 km,6.1,Intensidad sísmica 4
1961-11-15,16:17:12,Apagado Kushiro,42.751666666666665,145.36833333333334,37 km,6.9,Intensidad sísmica 4
1961-08-19,14:33:33,"Región de Kaga, Ishikawa",36.111666666666665,136.7,10 km,7.0,Intensidad sísmica 4
1961-08-12,00:51:35,Apagado Kushiro,42.89833333333333,145.29,49 km,7.2,Intensidad sísmica 4
1961-07-22,16:24:28,Frente a la costa oriental de la península de Izu,34.86333333333334,139.32166666666666,0 km,4.6,Intensidad sísmica 4
1961-07-18,23:03:36,Frente a la costa sureste de la isla de Tanegashima,29.496666666666663,131.76833333333337,50 km,6.6,Intensidad sísmica 4
1961-07-18,01:20:16,Frente a la costa de Ibaraki,35.835,141.53166666666667,20 km,5.9,Intensidad sísmica 4
1961-05-07,21:14:17,Prefectura de Hyogo del suroeste,35.04833333333333,134.51166666666666,23 km,5.9,Intensidad sísmica 4
1961-03-25,07:57:11,Frente a la costa oriental de Chiba,35.818333333333335,141.09833333333333,33 km,6.1,Intensidad sísmica 4
1961-02-27,03:10:49,Hyuganada,31.645,131.88666666666666,37 km,7.0,Intensidad sísmica 5
1961-02-02,03:39:02,"Región de Chuetsu, Niigata",37.44833333333333,138.835,0 km,5.2,Intensidad sísmica 4
1961-01-17,00:41:10,Frente a la costa de Ibaraki,36.21833333333333,141.83833333333334,60 km,6.5,Intensidad sísmica 4
1961-01-16,21:12:26,Frente a la costa de Ibaraki,36.20333333333333,141.85166666666666,45 km,6.5,Intensidad sísmica 4
1961-01-16,16:20:11,Frente a la costa de Ibaraki,36.13166666666667,141.775,48 km,6.8,Intensidad sísmica 4
1960-12-26,10:44:47,Prefectura de Mie del Sur,34.16833333333333,136.1483333333333,39 km,6.0,Intensidad sísmica 4
1960-11-26,06:54:12,Prefectura de Miyagi del Sur,38.11666666666667,140.89666666666665,93 km,5.9,Intensidad sísmica 4
1960-10-09,18:00:41,Frente a la costa oriental de la prefectura de Aomori,40.77333333333333,141.42166666666665,70 km,6.6,Intensidad sísmica 4
1960-07-30,02:31:41,Frente a la costa de Iwate,40.29333333333333,142.28833333333333,34 km,6.7,Intensidad sísmica 4
1960-07-08,21:51:26,Cerca de: Tanegashima,30.311666666666667,130.66166666666666,61 km,5.7,Intensidad sísmica 4
1960-05-18,15:35:05,Cerca de las Islas Tocarias,29.295,129.64499999999998,0 km,6.2,Intensidad sísmica 4
1960-05-11,08:17:59,Suo Nada,33.88666666666666,131.89499999999998,81 km,5.4,Intensidad sísmica 4
1960-04-15,20:38:58,Frente a la costa oriental de la prefectura de Aomori,40.995,141.52666666666667,104 km,5.5,Intensidad sísmica 4
1960-03-21,02:07:27,Apagado Sanriku,39.895,143.34833333333333,0 km,7.2,Intensidad sísmica 4
1960-03-04,12:53:09,Frente a la costa occidental de la península de Satsuma,31.03,130.64166666666665,140 km,6.1,Intensidad sísmica 4
1960-01-14,19:25:57,Ibaraki meridional,35.97833333333333,140.05666666666667,69 km,5.7,Intensidad sísmica 4
2009-12-28,09:12:49,Región de Kushiro en el centro sur,43.17333333333333,144.64333333333332,85 km,5.0,Intensidad sísmica 4
2009-12-19,22:09:39,"Región de Izu, Shizuoka",34.96666666666667,139.12166666666667,4 km,4.5,Intensidad sísmica 4
2009-12-19,22:04:53,"Región de Izu, Shizuoka",34.968333333333334,139.11333333333332,4 km,4.3,Intensidad sísmica 4
2009-12-19,00:53:14,"Región de Izu, Shizuoka",34.96333333333334,139.1233333333333,4 km,4.5,Intensidad sísmica 4
2009-12-18,21:26:55,"Región de Izu, Shizuoka",34.96333333333334,139.12833333333333,4 km,3.9,Intensidad sísmica 4
2009-12-18,08:45:36,"Región de Izu, Shizuoka",34.96,139.12833333333333,5 km,5.1,Intensidad sísmica 5 débil
2009-12-18,05:41:29,Tochigi del Sur,36.333333333333336,139.71833333333333,78 km,5.1,Intensidad sísmica 4
2009-12-17,23:45:24,"Región de Izu, Shizuoka",34.958333333333336,139.135,4 km,5.0,Intensidad sísmica 5 débil
2009-12-16,14:12:51,Bahía de Tosa,33.108333333333334,133.36166666666665,31 km,4.6,Intensidad sísmica 4
2009-11-21,15:39:39,"Aizu, Fukushima",37.13333333333333,139.84333333333333,10 km,4.5,Intensidad sísmica 4
2009-10-30,16:03:38,Frente a la costa noreste de Amami Oshima,29.166666666666668,129.93666666666667,60 km,6.8,Intensidad sísmica 4
2009-10-23,18:31:26,"Región de Chuetsu, Niigata",37.115,138.6483333333333,11 km,3.3,Intensidad sísmica 4
2009-10-12,18:42:19,"Aizu, Fukushima",37.431666666666665,139.69666666666666,4 km,4.9,Intensidad sísmica 4
2009-10-12,16:10:34,Prefectura de Nagano del Sur,35.946666666666665,137.64499999999998,9 km,3.7,Intensidad sísmica 4
2009-10-10,17:42:48,Fuera de Urakawa,41.72,142.225,92 km,5.1,Intensidad sísmica 4
2009-09-29,21:03:19,Región del norte de Nemuro,43.625,144.66,5 km,4.5,Intensidad sísmica 4
2009-09-08,01:24:26,Región de Hidaka Oriental,42.19166666666666,142.97166666666666,51 km,4.8,Intensidad sísmica 4
2009-09-03,22:26:17,Frente a la costa occidental de la península de Satsuma,31.125,130.3,167 km,6.0,Intensidad sísmica 4
2009-08-13,07:48:51,Frente a la costa oriental de Hachijojima,32.86833333333333,140.825,57 km,6.6,Intensidad sísmica 5 débil
2009-08-11,05:07:05,Bahía Suruga,34.785,138.4983333333333,23 km,6.5,Intensidad sísmica 6 débil
2009-08-09,19:55:52,Frente a la costa sur de Tokaido,33.126666666666665,138.40333333333334,333 km,6.8,Intensidad sísmica 4
2009-08-05,12:51:14,Hyuganada,32.51833333333333,132.11833333333334,33 km,5.0,Intensidad sísmica 4
2009-08-05,09:17:58,Cerca de: Miyakojima,24.175,125.26333333333334,22 km,6.5,Intensidad sísmica 4
2009-08-03,20:18:14,"Amakusa, región de Ashikita",32.31666666666667,130.53,7 km,4.7,Intensidad sísmica 4
2009-07-28,20:52:50,Frente a la costa suroeste de Hokkaido,41.41666666666666,140.10833333333332,8 km,4.0,Intensidad sísmica 4
2009-07-22,23:51:02,Apagado Shikoku,33.031666666666666,134.32,29 km,4.6,Intensidad sísmica 4
2009-06-25,23:03:56,Prefectura de Oita Occidental,33.36833333333333,130.89166666666665,12 km,4.7,Intensidad sísmica 4
2009-06-23,16:37:17,Frente a la costa de Miyagi,38.895,142.53166666666667,39 km,5.6,Intensidad sísmica 4
2009-06-05,12:30:33,Apagado Tokachi,41.81166666666666,143.62,31 km,6.4,Intensidad sísmica 4
2009-05-12,19:40:17,"Región de Joetsu, Niigata",37.07166666666667,138.53166666666667,12 km,4.8,Intensidad sísmica 4
2009-04-28,20:21:19,Apagado Kushiro,42.58833333333334,145.09166666666667,38 km,5.4,Intensidad sísmica 4
2009-04-05,18:36:26,Hyuganada,31.92833333333333,131.89333333333332,28 km,5.6,Intensidad sísmica 4
2009-02-28,09:35:55,Región de Hidaka Occidental,42.583333333333336,142.18833333333333,113 km,5.3,Intensidad sísmica 4
2009-02-24,11:52:18,"Región de Chuetsu, Niigata",37.52833333333333,138.70666666666665,11 km,3.4,Intensidad sísmica 4
2009-02-18,06:47:07,"Medio oeste Mino, Gifu",35.66166666666666,136.31333333333333,9 km,5.2,Intensidad sísmica 4
2009-02-17,09:12:56,Frente a la costa de Fukushima,37.51833333333333,141.45833333333331,48 km,4.9,Intensidad sísmica 4
2009-02-17,04:54:28,Sur de Chiba,35.275,140.22666666666666,31 km,4.6,Intensidad sísmica 4
2009-02-15,18:24:32,Frente a la costa de Iwate,40.25,142.42333333333332,36 km,5.9,Intensidad sísmica 4
2009-02-01,06:51:51,Frente a la costa de Ibaraki,36.71666666666667,141.27833333333334,47 km,5.8,Intensidad sísmica 4
2009-01-03,16:13:03,Frente a la costa de Fukushima,37.06166666666666,141.17166666666665,51 km,4.8,Intensidad sísmica 4
2008-12-07,07:31:53,Chubu Miyagi,38.46833333333333,141.18333333333334,13 km,4.3,Intensidad sísmica 4
2008-11-24,06:15:31,"Mino Oriental, Gifu",35.294999999999995,137.46666666666667,11 km,3.9,Intensidad sísmica 4
2008-11-22,00:44:48,Frente a la costa sureste de la península de Nemuro,43.125,145.83833333333334,46 km,5.2,Intensidad sísmica 4
2008-10-30,00:48:40,Frente a la costa de Miyagi,38.045,141.73166666666663,86 km,5.1,Intensidad sísmica 4
2008-10-14,12:37:46,Noreste de Chiba,35.39833333333333,140.32833333333332,27 km,4.3,Intensidad sísmica 4
2008-10-04,16:24:17,Región de la Soja del Norte,45.02666666666666,141.95166666666665,10 km,3.5,Intensidad sísmica 4
2008-09-11,09:20:51,Apagado Tokachi,41.775,144.15,31 km,7.1,Intensidad sísmica 5 débil
2008-08-22,19:59:50,Norte de Ibaraki,36.44166666666666,140.61499999999998,56 km,5.2,Intensidad sísmica 4
2008-08-20,15:13:29,Ibaraki meridional,36.056666666666665,139.9,45 km,4.6,Intensidad sísmica 4
2008-08-08,12:57:09,Kanagawa oriental,35.63,139.53666666666666,30 km,4.6,Intensidad sísmica 4
2008-07-24,00:26:19,Parte costera norte de la prefectura de Iwate,39.73166666666667,141.635,108 km,6.8,Intensidad sísmica 6 débil
2008-07-21,20:30:26,Frente a la costa de Fukushima,37.135,142.34,27 km,6.1,Intensidad sísmica 4
2008-07-19,11:39:28,Frente a la costa de Fukushima,37.52,142.26333333333332,32 km,6.9,Intensidad sísmica 4
2008-07-08,16:42:10,Cerca de: Isla de Okinawa,27.465,128.54666666666665,45 km,6.1,Intensidad sísmica 5 débil
2008-07-05,16:49:02,Frente a la costa de Ibaraki,36.641666666666666,140.95166666666665,50 km,5.2,Intensidad sísmica 5 débil
2008-06-26,08:37:11,Fuera de Urakawa,41.825,142.67166666666665,55 km,5.4,Intensidad sísmica 4
2008-06-16,23:14:38,Interior sur de la prefectura de Iwate,38.99666666666667,140.83833333333334,7 km,5.3,Intensidad sísmica 4
2008-06-15,15:00:41,Prefectura de Miyagi del Norte,38.825,140.66666666666666,4 km,3.1,Intensidad sísmica 4
2008-06-14,23:42:32,Interior sur de la prefectura de Iwate,38.995,140.88666666666666,6 km,4.9,Intensidad sísmica 4
2008-06-14,12:27:32,Interior sur de la prefectura de Iwate,39.14,140.94,10 km,5.2,Intensidad sísmica 4
2008-06-14,12:10:31,Interior sur de la prefectura de Iwate,39.09166666666667,140.86333333333332,9 km,4.8,Intensidad sísmica 4
2008-06-14,10:40:00,Interior sur de la prefectura de Iwate,38.935,140.88333333333333,7 km,4.8,Intensidad sísmica 4
2008-06-14,10:00:16,Interior sur de la prefectura de Iwate,39.035,140.90166666666667,8 km,4.5,Intensidad sísmica 4
2008-06-14,09:20:11,Prefectura de Miyagi del Norte,38.885,140.67166666666665,7 km,5.7,Intensidad sísmica 5 débil
2008-06-14,08:58:44,Prefectura de Miyagi del Norte,38.781666666666666,140.70999999999998,5 km,3.8,Intensidad sísmica 4
2008-06-14,08:56:45,Interior sur de la prefectura de Iwate,39.10833333333333,140.9633333333333,11 km,4.4,Intensidad sísmica 4
2008-06-14,08:53:10,Interior sur de la prefectura de Iwate,39.09,140.96666666666667,10 km,4.1,Intensidad sísmica 4
2008-06-14,08:43:45,Interior sur de la prefectura de Iwate,39.02833333333333,140.88,8 km,7.2,Intensidad sísmica 6 fuerte
2008-06-13,11:21:32,Prefectura de Nagano del Sur,35.91,137.70333333333332,13 km,4.7,Intensidad sísmica 4
2008-05-11,04:19:11,A lo largo de las montañas del sur de la prefectura de Miyazaki,31.97,130.95999999999998,8 km,4.1,Intensidad sísmica 4
2008-05-11,03:24:03,Cerca de: Kunashiri Island,43.42333333333333,145.83833333333334,88 km,5.1,Intensidad sísmica 4
2008-05-08,01:45:18,Frente a la costa de Ibaraki,36.22666666666667,141.60666666666663,51 km,7.0,Intensidad sísmica 5 débil
2008-05-01,07:34:05,Frente a la costa oriental de Chiba,35.43666666666666,140.435,36 km,4.6,Intensidad sísmica 4
2008-04-29,14:26:05,Frente a la costa oriental de la prefectura de Aomori,41.461666666666666,142.10833333333332,62 km,5.7,Intensidad sísmica 4
2008-04-28,02:32:08,Cerca de: Miyakojima,24.860000000000003,125.075,32 km,5.2,Intensidad sísmica 4
2008-04-17,04:19:36,Parte costera sur de la prefectura de Akita,39.04166666666666,140.23333333333332,166 km,5.8,Intensidad sísmica 4
2008-04-17,00:58:29,Bahía de Osaka,34.608333333333334,135.065,10 km,4.1,Intensidad sísmica 4
2008-04-04,19:01:51,Ibaraki meridional,36.12,139.82666666666665,53 km,5.0,Intensidad sísmica 4
2008-03-24,12:40:11,Frente a la costa de Fukushima,37.12,141.44666666666666,48 km,5.3,Intensidad sísmica 4
2008-03-08,01:54:57,Norte de Ibaraki,36.45166666666667,140.61166666666665,57 km,5.2,Intensidad sísmica 4
2008-01-26,04:33:25,"Región de Noto, Ishikawa",37.318333333333335,136.77333333333334,11 km,4.8,Intensidad sísmica 5 débil
2008-01-13,02:11:04,Parte norte de la región de Oshima,42.435,140.25666666666666,11 km,4.1,Intensidad sísmica 4
2007-12-24,19:39:28,Norte de Tochigi,36.985,139.81666666666666,8 km,3.6,Intensidad sísmica 4
2007-12-21,14:22:54,"Minekita, Fukui",35.93833333333333,136.34833333333333,7 km,4.5,Intensidad sísmica 4
2007-11-30,18:36:58,Frente a la costa de Ibaraki,36.42666666666666,140.695,53 km,4.7,Intensidad sísmica 4
2007-11-26,22:51:37,Frente a la costa de Fukushima,37.30333333333333,141.75666666666666,44 km,6.0,Intensidad sísmica 4
2007-10-22,09:35:56,Cerca de Niijima y Kozushima,34.26,139.10666666666663,9 km,4.3,Intensidad sísmica 4
2007-10-17,02:03:08,"Región de Chuetsu, Niigata",37.28833333333333,138.885,15 km,3.7,Intensidad sísmica 4
